name,node_id,osm_node_id,railway,level_crossing,access,description,x_coord,y_coord,geometry
,103,2100679101,,,,,-84.4208263,33.7993984,POINT (-84.4208263 33.7993984)
,104,2100679109,,,,,-84.4212953,33.7994076,POINT (-84.4212953 33.7994076)
,105,2100679113,,,,,-84.4210096,33.799465,POINT (-84.4210096 33.799465)
,106,2100679115,,,,,-84.4210296,33.7995674,POINT (-84.4210296 33.7995674)
,107,2100679117,,,,,-84.4211872,33.7995674,POINT (-84.42118720000001 33.7995674)
,108,2100679121,,,,,-84.4219634,33.7999315,POINT (-84.4219634 33.7999315)
,109,2100679126,,,,,-84.4221868,33.8001339,POINT (-84.42218680000001 33.8001339)
,110,2100679128,,,,,-84.422353,33.8001339,POINT (-84.422353 33.8001339)
,111,2100679130,,,,,-84.4224733,33.8002695,POINT (-84.42247329999999 33.8002695)
,112,2100679132,,,,,-84.4227591,33.8003712,POINT (-84.42275909999999 33.8003712)
,113,2100679134,,,,,-84.4228725,33.8003972,POINT (-84.4228725 33.8003972)
,114,2100679136,,,,,-84.4228153,33.8004122,POINT (-84.4228153 33.8004122)
,115,2100697104,,,,,-84.4175127,33.7941109,POINT (-84.4175127 33.7941109)
,116,2100697119,switch,,,,-84.4178642,33.7946163,POINT (-84.4178642 33.7946163)
,117,2100697120,switch,,,,-84.4168922,33.7947214,POINT (-84.41689220000001 33.7947214)
,118,2100697121,,,,,-84.4165419,33.7947467,POINT (-84.4165419 33.7947467)
,119,2100697122,,,,,-84.4172385,33.7947534,POINT (-84.4172385 33.7947534)
,120,2100697124,switch,,,,-84.4162178,33.7948163,POINT (-84.4162178 33.7948163)
,121,2100697126,,,,,-84.4173227,33.7948056,POINT (-84.4173227 33.7948056)
,122,2100697128,switch,,,,-84.4174578,33.7948105,POINT (-84.41745779999999 33.7948105)
,123,2100697130,,,,,-84.4175424,33.7948999,POINT (-84.4175424 33.7948999)
,124,2100697131,,,,,-84.4177221,33.7949194,POINT (-84.41772210000001 33.7949194)
,125,2100697132,,,,,-84.4180584,33.7949476,POINT (-84.41805840000001 33.7949476)
,126,2100697133,,,,,-84.4177512,33.7949736,POINT (-84.4177512 33.7949736)
,127,2100697135,,,,,-84.4177055,33.7950026,POINT (-84.4177055 33.7950026)
,128,2100697136,,,,,-84.4182074,33.795006,POINT (-84.4182074 33.795006)
,129,2100697138,,,,,-84.4179023,33.7950389,POINT (-84.41790229999999 33.7950389)
,130,2100697140,,,,,-84.4179059,33.7951081,POINT (-84.41790589999999 33.7951081)
,131,2100697141,,,,,-84.41766,33.7951113,POINT (-84.41766 33.7951113)
,132,2100697142,,,,,-84.417827,33.7951128,POINT (-84.417827 33.7951128)
,133,2100697144,,,,,-84.4177445,33.7951827,POINT (-84.4177445 33.7951827)
,134,2100697145,switch,,,,-84.4183848,33.7952349,POINT (-84.4183848 33.7952349)
,135,2100697147,,,,,-84.4178104,33.7952458,POINT (-84.41781039999999 33.7952458)
,136,2100697148,switch,,,,-84.4184037,33.7952523,POINT (-84.4184037 33.7952523)
,137,2100697150,,,,,-84.41799,33.7952971,POINT (-84.41799 33.7952971)
,138,2100697152,,,,,-84.4182406,33.7953251,POINT (-84.4182406 33.7953251)
,139,2100697155,,,,,-84.417882,33.7953482,POINT (-84.41788200000001 33.7953482)
,140,2100697156,,,,,-84.4181236,33.7953568,POINT (-84.4181236 33.7953568)
,141,2100697160,,,,,-84.418512,33.7955523,POINT (-84.41851200000001 33.7955523)
,142,2100697161,,,,,-84.4180281,33.795566,POINT (-84.4180281 33.795566)
,143,2100697162,,,,,-84.4186834,33.7955944,POINT (-84.41868340000001 33.7955944)
,144,2100697164,,,,,-84.4180696,33.7956528,POINT (-84.4180696 33.7956528)
,145,2100697165,,,,,-84.4186619,33.795692,POINT (-84.4186619 33.795692)
,146,2100697166,,,,,-84.4187482,33.7957054,POINT (-84.4187482 33.7957054)
,147,2100697167,,,,,-84.4181255,33.7957278,POINT (-84.4181255 33.7957278)
,148,2100697173,,,,,-84.4187733,33.7958317,POINT (-84.4187733 33.7958317)
,149,2100697174,,,,,-84.4188617,33.7958552,POINT (-84.41886169999999 33.7958552)
,150,2100697175,,,,,-84.4182615,33.7959099,POINT (-84.4182615 33.7959099)
,151,2100697176,,,,,-84.4194388,33.7960446,POINT (-84.41943879999999 33.7960446)
,152,2100697179,,,,,-84.4191108,33.7961346,POINT (-84.4191108 33.7961346)
,153,2100697180,,,,,-84.4192816,33.7964309,POINT (-84.41928160000001 33.7964309)
,154,2100697181,,,,,-84.4187298,33.7964764,POINT (-84.41872979999999 33.7964764)
,155,2100697182,,,,,-84.4191075,33.7965339,POINT (-84.4191075 33.7965339)
,156,2100697183,buffer_stop,,,,-84.4202122,33.7967325,POINT (-84.42021219999999 33.7967325)
,157,2100697184,,,,,-84.4195672,33.7967776,POINT (-84.4195672 33.7967776)
,158,2100697186,,,,,-84.420535,33.7968834,POINT (-84.420535 33.7968834)
,159,2100697187,,,,,-84.4207901,33.797129,POINT (-84.4207901 33.797129)
,160,2100697188,,,,,-84.4193084,33.7971738,POINT (-84.41930840000001 33.7971738)
,161,2100697189,,,,,-84.4206778,33.7972011,POINT (-84.42067780000001 33.7972011)
