name,link_id,osm_way_id,from_node_id,to_node_id,link_type_name,electrified,railway,frequency,highspeed,maxspeed,maxspeed_designed,passenger_lines,railway_ctcs,railway_traffic_mode,start_date,usage,voltage,gauge,service,length,geometry
,106,13395937,4201,4197,rail,no,rail,,,,,,,,,industrial,,1435,yard,21.378523307029578,"LINESTRING (-118.1592926 33.9909283, -118.1590617 33.990946)"
,107,13395937,4197,4193,rail,no,rail,,,,,,,,,industrial,,1435,yard,20.532901620459047,"LINESTRING (-118.1590617 33.990946, -118.1588399 33.9909627)"
,108,13395937,4193,4189,rail,no,rail,,,,,,,,,industrial,,1435,yard,20.91724218170267,"LINESTRING (-118.1588399 33.9909627, -118.1586138 33.9909783)"
,109,13395937,4189,51,rail,no,rail,,,,,,,,,industrial,,1435,yard,20.164904145655377,"LINESTRING (-118.1586138 33.9909783, -118.1583959 33.990994)"
,110,13395937,51,3949,rail,no,rail,,,,,,,,,industrial,,1435,yard,4.565811885328714,"LINESTRING (-118.1583959 33.990994, -118.1583465 33.9909969)"
,111,13395937,3949,3950,rail,no,rail,,,,,,,,,industrial,,1435,yard,4.115257966101574,"LINESTRING (-118.1583465 33.9909969, -118.1583019 33.9909984)"
,112,13395937,3950,3951,rail,no,rail,,,,,,,,,industrial,,1435,yard,4.445167768469541,"LINESTRING (-118.1583019 33.9909984, -118.1582537 33.9909994)"
,113,13395937,3951,3952,rail,no,rail,,,,,,,,,industrial,,1435,yard,4.389868571492652,"LINESTRING (-118.1582537 33.9909994, -118.1582061 33.9909984)"
,114,13395937,3952,3953,rail,no,rail,,,,,,,,,industrial,,1435,yard,4.296049551246534,"LINESTRING (-118.1582061 33.9909984, -118.1581596 33.9909959)"
,115,13395937,3953,3954,rail,no,rail,,,,,,,,,industrial,,1435,yard,4.095715225253641,"LINESTRING (-118.1581596 33.9909959, -118.1581154 33.9909922)"
,116,13395937,3954,3955,rail,no,rail,,,,,,,,,industrial,,1435,yard,4.609674570703822,"LINESTRING (-118.1581154 33.9909922, -118.158066 33.9909858)"
,117,13395937,3955,3956,rail,no,rail,,,,,,,,,industrial,,1435,yard,4.798565871435827,"LINESTRING (-118.158066 33.9909858, -118.1580149 33.9909776)"
,118,13395939,52,2800,rail,no,rail,,,,,,,,,industrial,,1435,spur,24.389586719823697,"LINESTRING (-118.1463909 33.9867893, -118.1462781 33.9869877)"
,119,13395939,2800,3650,rail,no,rail,,,,,,,,,industrial,,1435,spur,4.2325588855872525,"LINESTRING (-118.1462781 33.9869877, -118.1462595 33.9870225)"
,120,13395939,3650,3651,rail,no,rail,,,,,,,,,industrial,,1435,spur,4.128346730545782,"LINESTRING (-118.1462595 33.9870225, -118.1462397 33.9870558)"
,121,13395939,3651,3652,rail,no,rail,,,,,,,,,industrial,,1435,spur,3.6424814255183984,"LINESTRING (-118.1462397 33.9870558, -118.1462211 33.9870847)"
,122,13395939,3652,3653,rail,no,rail,,,,,,,,,industrial,,1435,spur,7.725069129484315,"LINESTRING (-118.1462211 33.9870847, -118.1461797 33.9871451)"
,123,13395939,3653,3649,rail,no,rail,,,,,,,,,industrial,,1435,spur,7.780746679622284,"LINESTRING (-118.1461797 33.9871451, -118.1461349 33.9872044)"
,124,13395939,3649,3654,rail,no,rail,,,,,,,,,industrial,,1435,spur,2.142599347229617,"LINESTRING (-118.1461349 33.9872044, -118.1461231 33.987221)"
,125,13395939,3654,2828,rail,no,rail,,,,,,,,,industrial,,1435,spur,5.270950356739629,"LINESTRING (-118.1461231 33.987221, -118.1460942 33.9872619)"
,126,13395939,2828,3648,rail,no,rail,,,,,,,,,industrial,,1435,spur,3.7805854502314515,"LINESTRING (-118.1460942 33.9872619, -118.1460726 33.9872908)"
,127,13395939,3648,3647,rail,no,rail,,,,,,,,,industrial,,1435,spur,5.95420338517018,"LINESTRING (-118.1460726 33.9872908, -118.1460365 33.9873352)"
,128,13395939,3647,3646,rail,no,rail,,,,,,,,,industrial,,1435,spur,4.459048778694405,"LINESTRING (-118.1460365 33.9873352, -118.1460051 33.9873657)"
,129,13395939,3646,3645,rail,no,rail,,,,,,,,,industrial,,1435,spur,3.775415620784588,"LINESTRING (-118.1460051 33.9873657, -118.1459795 33.9873922)"
,130,13395939,3645,2774,rail,no,rail,,,,,,,,,industrial,,1435,spur,6.0842274991875485,"LINESTRING (-118.1459795 33.9873922, -118.1459358 33.9874332)"
,131,13395939,2774,3644,rail,no,rail,,,,,,,,,industrial,,1435,spur,4.894025415635222,"LINESTRING (-118.1459358 33.9874332, -118.145898 33.9874641)"
,132,13395939,3644,3643,rail,no,rail,,,,,,,,,industrial,,1435,spur,4.3510546029018276,"LINESTRING (-118.145898 33.9874641, -118.1458613 33.9874887)"
,133,13395939,3643,3640,rail,no,rail,,,,,,,,,industrial,,1435,spur,5.8166465876319435,"LINESTRING (-118.1458613 33.9874887, -118.1458113 33.9875206)"
,134,13395939,3640,3642,rail,no,rail,,,,,,,,,industrial,,1435,spur,5.900852256553202,"LINESTRING (-118.1458113 33.9875206, -118.1457577 33.9875496)"
,135,13395939,3642,3641,rail,no,rail,,,,,,,,,industrial,,1435,spur,4.286643315968401,"LINESTRING (-118.1457577 33.9875496, -118.1457181 33.9875698)"
,136,13395939,3641,2748,rail,no,rail,,,,,,,,,industrial,,1435,spur,4.559935509048627,"LINESTRING (-118.1457181 33.9875698, -118.1456739 33.9875882)"
,137,13395939,2748,3639,rail,no,rail,,,,,,,,,industrial,,1435,spur,5.571397371246876,"LINESTRING (-118.1456739 33.9875882, -118.1456186 33.9876084)"
,138,13395939,3639,3638,rail,no,rail,,,,,,,,,industrial,,1435,spur,5.556902988283676,"LINESTRING (-118.1456186 33.9876084, -118.1455621 33.9876258)"
